Type,                        Txhash,                        BlockTime Unix,                        BlockTime,                        Fee (SOL),                        TokenAccount,                        ChangeType,                        SPL BalanceChange,                        PreBalancer,                        PostBalancer,                        TokenAddress,                        TokenName(off-chain),                        Symbol(off-chain),                        SolTransfer Source,                        SolTransfer Destination,                        Amount (SOL)
TokenChange,4r35bpox8NRXK7BJF1Kua3dj5c5cwsNaVRHh3yFWZ8EUbtzWFWFVeP4MwS3N13kJ1N8bwajTUAcXm9ZvdJzvUi4q,1677691210,2023-03-01T17:20:10,0.000005,AMytAPoc9xHQs5ZXWeLyQ4TjCdVXEf7nbf5QqdAARpYz,dec,-63294.776941,6920933.634702676,6857638.857761676,7xKXtg2CW87d97TXJSDpbD5jBkheTqA83TZRuJosgAsU,Samoyed Coin,SAMO,,,
TokenChange,2Z133sYffzzEAq7dfVES9nSjKsqi5hC9TMzmVcJ15oqSzu864nE3WfNq7Fot49uhzJR94He197Qy1kLpGm5jENZd,1677679690,2023-03-01T14:08:10,0.000005,AMytAPoc9xHQs5ZXWeLyQ4TjCdVXEf7nbf5QqdAARpYz,dec,-24505.332215,6945438.966917676,6920933.634702676,7xKXtg2CW87d97TXJSDpbD5jBkheTqA83TZRuJosgAsU,Samoyed Coin,SAMO,,,
TokenChange,4P15NMH1L3bYu5LaEjKbD618p35bA7XT7x9v7duMjajmmxFRzLkNnDqH647wHfoajtex2pDFjmLgtdAjBM3ZbVef,1677679416,2023-03-01T14:03:36,0.000005,AMytAPoc9xHQs5ZXWeLyQ4TjCdVXEf7nbf5QqdAARpYz,dec,-41109.886961299,6986548.853878975,6945438.966917676,7xKXtg2CW87d97TXJSDpbD5jBkheTqA83TZRuJosgAsU,Samoyed Coin,SAMO,,,
TokenChange,5H3f7YCHbahXEZ1n5b9SR7gXo3Rb8NQgWCK3cDioXPocpv127XJ6MSqSU82WmWTYyga49DcE6Ez1BTKKSccVwQsi,1677676389,2023-03-01T13:13:09,0.000005,AMytAPoc9xHQs5ZXWeLyQ4TjCdVXEf7nbf5QqdAARpYz,dec,-64968.364142,7051517.218020975,6986548.853878975,7xKXtg2CW87d97TXJSDpbD5jBkheTqA83TZRuJosgAsU,Samoyed Coin,SAMO,,,
TokenChange,47SRixZaUA2GEJnw5PnCiktEygccVw3Y5C63UvfFsNo54krN1qGLQ6j6g9nwowtVVJUe6ym2XmuQJcHAYfBFbS1S,1677615545,2023-02-28T20:19:05,0.000005,AMytAPoc9xHQs5ZXWeLyQ4TjCdVXEf7nbf5QqdAARpYz,dec,-60090.107191,7111607.325211975,7051517.218020975,7xKXtg2CW87d97TXJSDpbD5jBkheTqA83TZRuJosgAsU,Samoyed Coin,SAMO,,,
TokenChange,DDopiVa1btT5XAcu8rVQqKmq3TXuyvD3AfYjAYrCw1FcRyos7sMURTHJtHYM5ScwuvYKzkk2fjpWkmAA9cBZdTR,1677614594,2023-02-28T20:03:14,0.000005,AMytAPoc9xHQs5ZXWeLyQ4TjCdVXEf7nbf5QqdAARpYz,dec,-273630.768921,7385238.094132975,7111607.325211975,7xKXtg2CW87d97TXJSDpbD5jBkheTqA83TZRuJosgAsU,Samoyed Coin,SAMO,,,
TokenChange,NxBxiS89gect5t8U7CrmwtLHu9AoTJYm7a4a8yKEMe5LafGMDJvUWbG59VvDAWiGV1UQ21iQqThfcn8puAkthtF,1677611605,2023-02-28T19:13:25,0.000005,AMytAPoc9xHQs5ZXWeLyQ4TjCdVXEf7nbf5QqdAARpYz,dec,-30531.093344,7415769.187476975,7385238.094132975,7xKXtg2CW87d97TXJSDpbD5jBkheTqA83TZRuJosgAsU,Samoyed Coin,SAMO,,,
TokenChange,ViVySEqqNxkmtqBpiDXVfpnhydXQXXtoxF3zZywpTiKedhikfqTtDvb8QPTLncxNYuyhVM6N6P4AiybMxiPAQGy,1677600476,2023-02-28T16:07:56,0.000005,6mWPUjTQoNyvJuh6Mtfz2ttJ8nhjja3MdKZ2os1zmPAD,dec,-655.921824,57818.510608,57162.588784,EchesyfXePKdLtoiZSL8pBe8Myagyy8ZRqsACNCFGnvp,Bonfida,FIDA,,,
TokenChange,3PyffJKNTDJEYn7XCkEdusAEkoXgt3sNa2qsCLaYELQ5t6QhvRLtQ8n2gcibpPWRY6BTtNX1UKWNFgRyUY4dHK3f,1677595720,2023-02-28T14:48:40,0.000005,AMytAPoc9xHQs5ZXWeLyQ4TjCdVXEf7nbf5QqdAARpYz,dec,-46658.973489,7462428.160965975,7415769.187476975,7xKXtg2CW87d97TXJSDpbD5jBkheTqA83TZRuJosgAsU,Samoyed Coin,SAMO,,,
TokenChange,29k6NZ7miGiZvMP2Q6wMikmi6cCiFz1pjCn97FaGifA5HMrY3V2aFvJ1ExYQ1W9iVPyoozkuDouMjQyzeg4FFC2N,1677594895,2023-02-28T14:34:55,0.000005,AMytAPoc9xHQs5ZXWeLyQ4TjCdVXEf7nbf5QqdAARpYz,dec,-35072.896519045,7497501.05748502,7462428.160965975,7xKXtg2CW87d97TXJSDpbD5jBkheTqA83TZRuJosgAsU,Samoyed Coin,SAMO,,,
TokenChange,voRL4eQAWgETVhL7BStscguVrcbozTqVt5PS4MHdHmofb2W3GejbFMKnyAANRGAtntA6jwTxVoWXAqaj81KuKVk,1677594775,2023-02-28T14:32:55,0.000005,AMytAPoc9xHQs5ZXWeLyQ4TjCdVXEf7nbf5QqdAARpYz,dec,-107546.588147,7605047.64563202,7497501.05748502,7xKXtg2CW87d97TXJSDpbD5jBkheTqA83TZRuJosgAsU,Samoyed Coin,SAMO,,,
TokenChange,oxQeEenGBKenyPWk1ASPzP7hHNz1UzwUyP7cxYqYVar2ca2RJmvn5jNscCLxFrQWEso3dRaTy1RMpaDrWVGDadq,1677571790,2023-02-28T08:09:50,0.000005,9aYoT91PdK3Q6i87AHRgAHvLQXSLh1cudEr8uFXMBrrJ,dec,-3389.664702,56352.320143,52962.655441,4k3Dyjzvzp8eMZWUXbBCjEvwSkkk59S5iCNLY3QrkX6R,Raydium,RAY,,,
TokenChange,3Hen65tKzMXwP1zq6eBiaoApY7T3de28KyH1P1s4eR21BF7PhrKrYxNgVdPgnszUc8CavkgXo6446boSBPjoAuHE,1677570431,2023-02-28T07:47:11,0.000005,6mWPUjTQoNyvJuh6Mtfz2ttJ8nhjja3MdKZ2os1zmPAD,dec,-414,58232.510608,57818.510608,EchesyfXePKdLtoiZSL8pBe8Myagyy8ZRqsACNCFGnvp,Bonfida,FIDA,,,
TokenChange,BfswsoNYAigG1aGWCsGmg7jEY4f9yp9qgAv9b5rpW4WwCw3btAAoT7epoTyfJwChturHrYGVqDPyvjm1bz1E19F,1677508175,2023-02-27T14:29:35,0.000005,AMytAPoc9xHQs5ZXWeLyQ4TjCdVXEf7nbf5QqdAARpYz,dec,-26306.000853,7631353.64648502,7605047.64563202,7xKXtg2CW87d97TXJSDpbD5jBkheTqA83TZRuJosgAsU,Samoyed Coin,SAMO,,,
TokenChange,5G7W563CEZSmJWYQQ185f1eszVG3xuqvrXRksa19s26SdyyMkGkgECfb4M7HSHLS6hiRzd1vyDPp7tM74NR4Sotm,1677504445,2023-02-27T13:27:25,0.000005,AMytAPoc9xHQs5ZXWeLyQ4TjCdVXEf7nbf5QqdAARpYz,dec,-374.253976,7631727.90046102,7631353.64648502,7xKXtg2CW87d97TXJSDpbD5jBkheTqA83TZRuJosgAsU,Samoyed Coin,SAMO,,,
TokenChange,5UTBvHPhVXTVZKxPAzh4FuEHmeTaQsLJMiij24MyGZC5NVuYSfpeZ6Pebuq1KD5YQGGC9etMAAeadSBPmVFTKBo8,1677504345,2023-02-27T13:25:45,0.000005,6mWPUjTQoNyvJuh6Mtfz2ttJ8nhjja3MdKZ2os1zmPAD,dec,-88.924303,58321.434911,58232.510608,EchesyfXePKdLtoiZSL8pBe8Myagyy8ZRqsACNCFGnvp,Bonfida,FIDA,,,
TokenChange,EBY9bp33tcRHS2jMGL2oTntiW9JPbT36kGpqPEq9Ueet9GfWhvV3ijn7qrFQyQQNpc1EGS3GvbQJRhC4swiDnj4,1677501535,2023-02-27T12:38:55,0.000005,AMytAPoc9xHQs5ZXWeLyQ4TjCdVXEf7nbf5QqdAARpYz,dec,-53461.071427,7685188.97188802,7631727.90046102,7xKXtg2CW87d97TXJSDpbD5jBkheTqA83TZRuJosgAsU,Samoyed Coin,SAMO,,,
TokenChange,4uaobQgeUHQaJDN4L95zXg5BbmYJCr5UynncmfVHayPinUvP8d29FR2qUUQSLdrLnM2uRTfaxET9YJSFAMyyZMn7,1677470970,2023-02-27T04:09:30,0.000005,AMytAPoc9xHQs5ZXWeLyQ4TjCdVXEf7nbf5QqdAARpYz,dec,-1000,7686188.97188802,7685188.97188802,7xKXtg2CW87d97TXJSDpbD5jBkheTqA83TZRuJosgAsU,Samoyed Coin,SAMO,,,
TokenChange,24j42SGCRtinBJ9KixDNsgKTVCjFFm5P3mUpZotWj8fJUnLL6MMY5LoErZzuuS8k9XrwA6GXJkPD8ufLrVkqWpj7,1677466655,2023-02-27T02:57:35,0.000005,HwBeiVVx9jsoKiCpArz6f3jPDbnEkYZTu1wKVU6UjzGb,dec,-2772.846176,5110231.834818193,5107458.988642193,zebeczgi5fSEtbpfQKVZKCJ3WgYXxjkMUkNNx7fLKAF,ZEBEC,ZBC,,,
TokenChange,2pE9her5mGyNLKbR8ZtoM8qwHp2HEJ2hGbFer8xRMVf17itFXrbtiRi4BAN25yEuB9Tkf3DYctBWimDnASUbDAKA,1677461255,2023-02-27T01:27:35,0.000005,AMytAPoc9xHQs5ZXWeLyQ4TjCdVXEf7nbf5QqdAARpYz,dec,-133717.556867084,7819906.528755104,7686188.97188802,7xKXtg2CW87d97TXJSDpbD5jBkheTqA83TZRuJosgAsU,Samoyed Coin,SAMO,,,
TokenChange,3bCGD1mgsvEQjnftFtWpsk14iwaHZLKJTXEzEk1VGfJzKU4GnrtJFRHKiZmv2aGP3BHvLcSJehjHoHsSN2LRCptE,1677450568,2023-02-26T22:29:28,0.00001,CUgCQh4jcocFwFjsxZSNjttqWNApvHpYtTXQ88bQ6UGd,inc,1,,1,Ek2L3xqrfTq7aniz2PtTEZzbUXY3a9Baofh1G7np7UrL,,,,,
TokenChange,5DVZ8g3bCLGyTtK4jso7L2wi4wbL6ZKfJKCcaWF9SFdkcDsMZb8jX96ZPhQbYWrHuGJFfEBxGJEAKe4xAEfDbUWL,1677439600,2023-02-26T19:26:40,0.000005,HwBeiVVx9jsoKiCpArz6f3jPDbnEkYZTu1wKVU6UjzGb,dec,-577.927414,5110809.762232193,5110231.834818193,zebeczgi5fSEtbpfQKVZKCJ3WgYXxjkMUkNNx7fLKAF,ZEBEC,ZBC,,,
TokenChange,3mk5NfSUyr5LYHrb3qKTE6DhUUtnCqRxpPmJBjweoCuP54zKDTvM4vZnmGEPHyoRaPPyBzx2GYt8nVjobmaMKGFG,1677438145,2023-02-26T19:02:25,0.000005,AMytAPoc9xHQs5ZXWeLyQ4TjCdVXEf7nbf5QqdAARpYz,dec,-166342.991850958,7986249.520606062,7819906.528755104,7xKXtg2CW87d97TXJSDpbD5jBkheTqA83TZRuJosgAsU,Samoyed Coin,SAMO,,,
TokenChange,5BxhD32s9vug7cZM8hMYXWBACe95hANei4poFzx2gD5Y6BGB8ouBEEeDzksA6hXARJTtrV4mdkfncyo1u4pVRyVh,1677432454,2023-02-26T17:27:34,0.00001,CaRB6upMi9No1FyFPhHsBdDffFLDefoUWSBE3Xdgmp53,inc,1,,1,JDTPXkwsJ43wZ6GiBHqNWbzyYuf3qQwDLhEGwjuNyeq8,,,,,
TokenChange,48tz7KGVLBMxWNxnfZP1h82NTT9u4nJJHVK9MtnQkUuzM3Rd3H5TtqygYgtmhwVNxzzGSFKY6fUb4doEs3bfwt2E,1677378206,2023-02-26T02:23:26,0.000005,HwBeiVVx9jsoKiCpArz6f3jPDbnEkYZTu1wKVU6UjzGb,dec,-3354.541221,5114164.303453193,5110809.762232193,zebeczgi5fSEtbpfQKVZKCJ3WgYXxjkMUkNNx7fLKAF,ZEBEC,ZBC,,,
TokenChange,2VqzVt8EoaREuVATe6N2AvzQC4PFMe3hHA6gAGBvPCcVZ6xCKSTewdK7eoS1yXdqziLpwA3xhjHmU1uvyokQikbQ,1677376075,2023-02-26T01:47:55,0.000005,FrSV8Jx1mAgmP9uVeikhY9dGXer4vH8TkM85sBGhnRrN,dec,-9099.74,599565.476444542,590465.736444542,7i5KKsX2weiTkry7jA4ZwSuXGhs5eJBEjY8vVxR4pfRx,GMT,GMT,,,
TokenChange,22BrTHrK9rW4Be48tJCZpjb7DFvgCrRCjE7ZM95vijPwYouoiuD5pcjkq5HQEWcp51zjtmktmy31FAuXVHg3zz8C,1677374645,2023-02-26T01:24:05,0.000005,FrSV8Jx1mAgmP9uVeikhY9dGXer4vH8TkM85sBGhnRrN,dec,-567.45019,600132.926634542,599565.476444542,7i5KKsX2weiTkry7jA4ZwSuXGhs5eJBEjY8vVxR4pfRx,GMT,GMT,,,
TokenChange,5HRNdzaRiNkhaP6dgEu6GbgDpNLjMJEB2d2fuSmwTDkQaADWxLmVQLdaurRLDzS9xR54nTyLyq4VRhvRzYYiAt23,1677297465,2023-02-25T03:57:45,0.000005,4r2K828dubvuLeuxjBcW7YmiXQEogqa6GJ7wRGpaVm9M,inc,1,,1,678oGX9JCP86hiiFeetfhNM8sLEyHfEQSZzytqdFyQQj,MOOAR S2 VOTING ENDING SOON!,,,,
TokenChange,4horGeNmzL2ovkR9hxbcdMc6ivcrpqwkMafA968oASAW8B6PVbaLNfhLTrxrJH7mgaAGG7JiWo9oybm6vDv8bTcB,1677294743,2023-02-25T03:12:23,0.000005,AMytAPoc9xHQs5ZXWeLyQ4TjCdVXEf7nbf5QqdAARpYz,dec,-218402.367877,8204651.888483062,7986249.520606062,7xKXtg2CW87d97TXJSDpbD5jBkheTqA83TZRuJosgAsU,Samoyed Coin,SAMO,,,
TokenChange,4hFSWPkYxV4t4by9Z2HD2X8fwpMGZ3E1s31HionjuSGLaX6fvE1RMfLv5ZEw2SeRHJJc7nUC9Z1r6XwEuv7DVc9r,1677294389,2023-02-25T03:06:29,0.000005,AMytAPoc9xHQs5ZXWeLyQ4TjCdVXEf7nbf5QqdAARpYz,dec,-34478.275538,8239130.164021062,8204651.888483062,7xKXtg2CW87d97TXJSDpbD5jBkheTqA83TZRuJosgAsU,Samoyed Coin,SAMO,,,
TokenChange,39rqHGX3R75UBFkaJpszbXusztCLaQzaCwQXiqPKnaCtMjDAeAgxAV4JmqgGHJgB5NPpu6Uzx4SVVBEQtk7SQMES,1677283573,2023-02-25T00:06:13,0.000005,HwBeiVVx9jsoKiCpArz6f3jPDbnEkYZTu1wKVU6UjzGb,dec,-18679.281724,5132843.585177193,5114164.303453193,zebeczgi5fSEtbpfQKVZKCJ3WgYXxjkMUkNNx7fLKAF,ZEBEC,ZBC,,,
TokenChange,2CxueJvKYETF2tkhRwWcWSR21w52SzGFYxZhASqXuGHBrUFwaBadWpbeitnFvrWKxvjWGyBGuR4rMBVtR2aYgdJu,1677280848,2023-02-24T23:20:48,0.000005,AMytAPoc9xHQs5ZXWeLyQ4TjCdVXEf7nbf5QqdAARpYz,dec,-40947.418368,8280077.582389062,8239130.164021062,7xKXtg2CW87d97TXJSDpbD5jBkheTqA83TZRuJosgAsU,Samoyed Coin,SAMO,,,
TokenChange,63dMd2DsTDpRTdUFL45B3saPnZviGMYT19cv8mWssR1JBQCwiKNwsyxCP4fiXo3sM8v6RkcamrLxQavK6WfneA3t,1677279533,2023-02-24T22:58:53,0.000005,FrSV8Jx1mAgmP9uVeikhY9dGXer4vH8TkM85sBGhnRrN,dec,-1613.871443943,601746.798078485,600132.926634542,7i5KKsX2weiTkry7jA4ZwSuXGhs5eJBEjY8vVxR4pfRx,GMT,GMT,,,
TokenChange,5o2vhYc52Trj8PTuZCB6ZAGw7vLnFQgfgGDQgyAamiEHbNwsdu6akrxoBpBKufH1iKpATDhtGUPF92RHBishfWv7,1677279304,2023-02-24T22:55:04,0.000005,FrSV8Jx1mAgmP9uVeikhY9dGXer4vH8TkM85sBGhnRrN,dec,-7,601753.798078485,601746.798078485,7i5KKsX2weiTkry7jA4ZwSuXGhs5eJBEjY8vVxR4pfRx,GMT,GMT,,,
TokenChange,3ZkX4s1Sp6DBxy8ZiJGRLUV74ZFGeG5eLG8zsZHmZp6RfrsFPciSDa967NwPLJHXXurW47ZoqztRuK5fVDmopQvR,1677277133,2023-02-24T22:18:53,0.000005,AMytAPoc9xHQs5ZXWeLyQ4TjCdVXEf7nbf5QqdAARpYz,dec,-46084.79665,8326162.379039062,8280077.582389062,7xKXtg2CW87d97TXJSDpbD5jBkheTqA83TZRuJosgAsU,Samoyed Coin,SAMO,,,
TokenChange,3XmEfYztbpihmPcKtFDrhAzeeCMKTFLJV9X3VvNGzz5gNcj4imKMwtqEAGxndD3tzRANJUPcVTAae5H4wWb6ribY,1677269459,2023-02-24T20:10:59,0.000005,37b7T3v9hTzdmSbbq2YLDqWZhM9QVJ4195jqLWhbLHa6,dec,-100,34852.27793,34752.27793,orcaEKTdK7LKz57vaAYr9QeNsVEPfiu6QeMU1kektZE,Orca,ORCA,,,
TokenChange,3ZJyv1XFhMZWcWayp7odKfK1fEC1fEPkSDurWmAB79NCHxMATKzf9ykJc9NZsNYLSFgh78naHNysKqFYarNgMYYy,1677265522,2023-02-24T19:05:22,0.000005,AMytAPoc9xHQs5ZXWeLyQ4TjCdVXEf7nbf5QqdAARpYz,dec,-26612,8352774.379039062,8326162.379039062,7xKXtg2CW87d97TXJSDpbD5jBkheTqA83TZRuJosgAsU,Samoyed Coin,SAMO,,,
TokenChange,4uDx2uPihXEfQ4DiiYmPWXUdg5FK9P6MG6SzWuQkDiV4edTVJ5FtdJFkvApPDHrSKyUmidowcEJ9LEosxVYahKB5,1677262979,2023-02-24T18:22:59,0.000005,6mWPUjTQoNyvJuh6Mtfz2ttJ8nhjja3MdKZ2os1zmPAD,dec,-100.5,58421.934911,58321.434911,EchesyfXePKdLtoiZSL8pBe8Myagyy8ZRqsACNCFGnvp,Bonfida,FIDA,,,
TokenChange,4exn2p9Rw1Ce2neZoKEN5yJYVca1R6W7wNxEf73tGMTG8Z4c5vqh25KBL6dbPa13tGhW5Z4bp8giFuq5rkEgnofV,1677260916,2023-02-24T17:48:36,0.000005,AhXqjW7ngUipetFU8CqD8HbuGFuXVbyfecjHEhydKXk4,inc,1,22,23,AxttynQniB5Nfj9YH9EpNLbJtGBqPy22Ea43PYQgsJZy,StarAtlas Anniversary,NOTIFNFT,,,
TokenChange,2mvGxAANhzoG6L6da9Mm8XFjFCyQzzDJnfyzH9ZR1coW42GngxohTKBV3Cp64geunGDHXrREKfhvYbGqAwXLPFSA,1677219573,2023-02-24T06:19:33,0.000005,6mWPUjTQoNyvJuh6Mtfz2ttJ8nhjja3MdKZ2os1zmPAD,dec,-288.395147,58710.330058,58421.934911,EchesyfXePKdLtoiZSL8pBe8Myagyy8ZRqsACNCFGnvp,Bonfida,FIDA,,,
TokenChange,3R9hVpVb5RnRc8Kkg4CsjjJ47AtJ674vuXdPJYtsL2tDxEW4vodzda7epZnrTmHCkC7J2nqVZsr7ukYiLZ6cs1BZ,1677211048,2023-02-24T03:57:28,0.000005,9aYoT91PdK3Q6i87AHRgAHvLQXSLh1cudEr8uFXMBrrJ,dec,-1687.635275,58039.955418,56352.320143,4k3Dyjzvzp8eMZWUXbBCjEvwSkkk59S5iCNLY3QrkX6R,Raydium,RAY,,,
TokenChange,3qUqvdGe2dCMtj6jBjuec4zbrE6DGs2czC7SfLph69UazQVMQh2LNPWQAgUaQGFDBNjpvsviPzMA2vGrB1oHHPp6,1677210478,2023-02-24T03:47:58,0.000005,AMytAPoc9xHQs5ZXWeLyQ4TjCdVXEf7nbf5QqdAARpYz,dec,-65004.100284,8417778.479323061,8352774.379039062,7xKXtg2CW87d97TXJSDpbD5jBkheTqA83TZRuJosgAsU,Samoyed Coin,SAMO,,,
TokenChange,4otYJDafCAJngcubkohm1YPgRoC6mke1XVs98s9Zjhobv9uLiyXMv2CpmSBRsHEGXiDBXjYNFmLX5tp5ByKY2xNs,1677210153,2023-02-24T03:42:33,0.000005,6mWPUjTQoNyvJuh6Mtfz2ttJ8nhjja3MdKZ2os1zmPAD,dec,-184.4,58894.730058,58710.330058,EchesyfXePKdLtoiZSL8pBe8Myagyy8ZRqsACNCFGnvp,Bonfida,FIDA,,,
TokenChange,iZfAZY8jbvV32ZrjVhGeQPC9EiEe5SJZNJoxqZyigyMbufTLwnE8jKLwQfCkJpFaWgJF4SKAX2H6zsrThqhMKki,1677209283,2023-02-24T03:28:03,0.000005,AMytAPoc9xHQs5ZXWeLyQ4TjCdVXEf7nbf5QqdAARpYz,dec,-65266.985363,8483045.464686062,8417778.479323061,7xKXtg2CW87d97TXJSDpbD5jBkheTqA83TZRuJosgAsU,Samoyed Coin,SAMO,,,
TokenChange,5TzYci5RWSNtqXtpqaaU1ZcMDPnhLWxqGJCpdvpeFd88vzg3GEsjNPpcqpYaTJquDEktXSNuTLWBaWJ2VqhoKtn2,1677208988,2023-02-24T03:23:08,0.000005,9aYoT91PdK3Q6i87AHRgAHvLQXSLh1cudEr8uFXMBrrJ,dec,-6108.584872,64148.54029,58039.955418,4k3Dyjzvzp8eMZWUXbBCjEvwSkkk59S5iCNLY3QrkX6R,Raydium,RAY,,,
TokenChange,2PrCr88ZGjHuVZRTeTGN5px3Cqv1jpDF4GfPR2bH9GSpP8quvtS2KGoPk3wEtNjGtR1KNfB7GoJ2ZfM6Ai2ZryYR,1677208552,2023-02-24T03:15:52,0.000005,AMytAPoc9xHQs5ZXWeLyQ4TjCdVXEf7nbf5QqdAARpYz,dec,-39053.945205955,8522099.409892017,8483045.464686062,7xKXtg2CW87d97TXJSDpbD5jBkheTqA83TZRuJosgAsU,Samoyed Coin,SAMO,,,
TokenChange,4kQnBpoBwQ928ZseZHmyUT2a4GKGcKseQPze1gsFqHr3vaNW6G7XxDw1MYRCrcoz65qYPSdMrgW1NMU83sj7t1cA,1677204129,2023-02-24T02:02:09,0.000005,6mWPUjTQoNyvJuh6Mtfz2ttJ8nhjja3MdKZ2os1zmPAD,dec,-361.960581,59256.690639,58894.730058,EchesyfXePKdLtoiZSL8pBe8Myagyy8ZRqsACNCFGnvp,Bonfida,FIDA,,,
TokenChange,2EQQWKDpEVD3hv9CgKG9tFjQ1B4pRuUmY14QnSDBSCn9HhvyEtX6LFxKfNrX1BXhyhfhacihjKZA1d9yGDNgrA5k,1677202053,2023-02-24T01:27:33,0.000005,6mWPUjTQoNyvJuh6Mtfz2ttJ8nhjja3MdKZ2os1zmPAD,dec,-1221.24,60477.930639,59256.690639,EchesyfXePKdLtoiZSL8pBe8Myagyy8ZRqsACNCFGnvp,Bonfida,FIDA,,,
TokenChange,Tda9a62EmXH2jrXTTuicM2ug4Vxf8NviSoTehmWwVAsYQDZ9MdNQT66vEfmJdN96rWwrawgtNeNu2E4N5UjDhaB,1677182529,2023-02-23T20:02:09,0.000005,6mWPUjTQoNyvJuh6Mtfz2ttJ8nhjja3MdKZ2os1zmPAD,dec,-1756.88,62234.810639,60477.930639,EchesyfXePKdLtoiZSL8pBe8Myagyy8ZRqsACNCFGnvp,Bonfida,FIDA,,,
TokenChange,3mVRQaPuLuxRTsMfcG2AfECZjPbog6cERtT88XPKybA4qYY99Hi1sa9UyF3sYkMDfDuK1tH6h6sj6kpnvtZXSVPS,1677182123,2023-02-23T19:55:23,0.000005,6mWPUjTQoNyvJuh6Mtfz2ttJ8nhjja3MdKZ2os1zmPAD,dec,-819,63053.810639,62234.810639,EchesyfXePKdLtoiZSL8pBe8Myagyy8ZRqsACNCFGnvp,Bonfida,FIDA,,,
TokenChange,4MoBnYqEum5LPaJU8d2k9KVuu9iBE9wqFjrj2R9fRB4SVHyUagTE6CkKYUXq759Je9sE7zBg6JC98QLZWfojsRBz,1677180833,2023-02-23T19:33:53,0.000005,6mWPUjTQoNyvJuh6Mtfz2ttJ8nhjja3MdKZ2os1zmPAD,dec,-911.628452,63965.439091,63053.810639,EchesyfXePKdLtoiZSL8pBe8Myagyy8ZRqsACNCFGnvp,Bonfida,FIDA,,,
TokenChange,3ordECtyxagEtjrq3gp5BNAiZBPZmtdPf15YVeW2fsbxm11L4V5E4T1EksqbCWRE4zHgQ9agjAoJDu6ibFTDdpdi,1677171003,2023-02-23T16:50:03,0.000005,AMytAPoc9xHQs5ZXWeLyQ4TjCdVXEf7nbf5QqdAARpYz,dec,-430500,8952599.409892017,8522099.409892017,7xKXtg2CW87d97TXJSDpbD5jBkheTqA83TZRuJosgAsU,Samoyed Coin,SAMO,,,
TokenChange,5Sfe1xqgQCXD9ptqgcFa2pH5s8fis2t4213kFowG8UyW9HRwwaTUtj6YLwYuzCqhBy8MQvcTfVdcCno7eHB8Xh3M,1677170783,2023-02-23T16:46:23,0.000005,AMytAPoc9xHQs5ZXWeLyQ4TjCdVXEf7nbf5QqdAARpYz,dec,-99999.999999999,9052599.409892015,8952599.409892017,7xKXtg2CW87d97TXJSDpbD5jBkheTqA83TZRuJosgAsU,Samoyed Coin,SAMO,,,
TokenChange,HwqFR3J3RDPq99feRoFq7ZyYDxwXbY5pUuAEZdkRJ8g8FT2D2M1CDcVyF1JaY9Yj44NUYDYY4Xj284wZPVYMj5i,1677170598,2023-02-23T16:43:18,0.000005,AMytAPoc9xHQs5ZXWeLyQ4TjCdVXEf7nbf5QqdAARpYz,dec,-5000,9057599.409892015,9052599.409892015,7xKXtg2CW87d97TXJSDpbD5jBkheTqA83TZRuJosgAsU,Samoyed Coin,SAMO,,,
TokenChange,ECeByq1wh3qb8GGzWvh65Lca8dx5iQArb9Jr5pwAZzb3aC9tnkkN7Wd6DMxsZez2pCmt3nT5SbTWwDsCU6ZmAa4,1677155034,2023-02-23T12:23:54,0.000005,5wNu2d1Yv2sNHeQNTxJmT6XzpSGnjEaE86Hx1uE4nN47,dec,-1516478.037392,6082598.420776,4566120.383384,Saber2gLauYim4Mvftnrasomsv6NvAuncvMEZwcLpD1,Saber Protocol Token,SBR,,,
TokenChange,4qZuc8yoaw7pq4s88vev5cVb222bPMk7LNGdA5RyiTgZJup6BC9G8EuPi4pTomSW2iwfiGMa2BLkcCZkGVNHcMEg,1677154498,2023-02-23T12:14:58,0.000005,5wNu2d1Yv2sNHeQNTxJmT6XzpSGnjEaE86Hx1uE4nN47,dec,-100000,6182598.420776,6082598.420776,Saber2gLauYim4Mvftnrasomsv6NvAuncvMEZwcLpD1,Saber Protocol Token,SBR,,,
TokenChange,3aqy2c2WgjQbN7kxZVkrM8ZxBPFJfumFuRTRWPqpGhsagR4uLMDnK1sMqMeLHaZJxrHusTTEhKL1Vz9AEoe4KHoz,1677135158,2023-02-23T06:52:38,0.000005,37b7T3v9hTzdmSbbq2YLDqWZhM9QVJ4195jqLWhbLHa6,dec,-556.34747,35408.6254,34852.27793,orcaEKTdK7LKz57vaAYr9QeNsVEPfiu6QeMU1kektZE,Orca,ORCA,,,
TokenChange,57uRoJnvaUTPpG1A7RH5YjhPdCChakW7zBZm6RWq27JtnYDj3QhmLQjK48XAQViGRaj88K1V6y9Ptyagrbvx4F9r,1677135018,2023-02-23T06:50:18,0.000005,9aYoT91PdK3Q6i87AHRgAHvLQXSLh1cudEr8uFXMBrrJ,dec,-13402.085284,77550.625574,64148.54029,4k3Dyjzvzp8eMZWUXbBCjEvwSkkk59S5iCNLY3QrkX6R,Raydium,RAY,,,
